query,candidate_count,candidate_ids_fnv1a64,exact_id_distance_fnv1a64,exact_best_id,exact_topk_used,exact_topk_ids,exact_topk_boundary_distance,exact_first_outside_distance,exact_boundary_gap,exact_reference_scope
519,1583,d393b04cbc791566,a041cefb66c06e45,29647,100,"29647|29012|22678|37676|39195|34353|12391|174|42935|59939|12039|17155|45913|54655|22639|34407|18072|7982|45585|44164|3756|2621|59944|31933|16269|41945|30389|52759|11160|24418|55743|56370|51774|20615|26174|32238|40878|5606|36899|26281|26960|37876|27585|43920|9929|15091|49414|13581|56711|4814|36990|33938|1961|54966|45082|20849|5126|38304|47103|16408|3340|56787|56722|5646|5200|854|5942|38290|58019|24973|47095|48775|25053|46403|57491|48144|56901|30339|54844|20861|26330|34704|2165|12833|12851|53561|34926|56604|6225|48110|35410|58279|55156|27462|14093|3867|23524|38942|4741|50998",0.86360071868248667,0.86442546305955981,0.00082474437707313886,canonical_raw_float64_squared_L2
520,1738,82f2bd316944ecd5,afd72fcf6b8b81ea,29775,100,"29775|24993|52719|27701|46712|52889|12974|24424|28885|1916|26883|23162|36362|7897|38290|23314|31818|34207|14426|35247|478|52487|36196|38165|20451|38196|38846|46650|24226|9933|43550|38775|11947|14667|3867|9710|47493|32780|10835|13948|32576|2938|57554|36075|24461|50094|42937|48195|50278|1634|34793|58232|34048|3902|11893|29213|44704|29508|22679|23283|59375|26906|19830|39414|51698|25751|37436|17664|36809|54976|29816|28894|41928|44516|19726|919|37467|19085|18314|6444|17006|44301|48376|37105|11496|48785|24295|908|26735|21915|34659|36660|43314|31437|48444|55493|38692|18387|22097|47786",0.79169582294801688,0.7917229582370291,2.7135289012214514e-05,canonical_raw_float64_squared_L2
521,2787,53bc2da6f3a3ccf5,b0f3c6ceef3fc356,29786,100,"29786|58117|17890|24501|52456|16072|6008|379|23148|4298|59326|48227|25853|11913|33500|8168|54512|39927|46431|5600|54649|50411|1665|4303|20762|12513|3918|36146|40136|8489|41613|29782|47537|18697|30328|19586|26438|31423|34814|4432|27155|24248|28599|40474|1770|3829|16846|30141|10326|43183|20574|47685|42220|46139|32356|29317|9430|52223|19232|33521|8429|29173|15435|52857|59512|40818|2109|31556|54145|41434|35256|51011|33011|28006|19656|38733|31244|42247|45791|554|22760|17207|51946|57103|4617|9117|20686|33206|54316|31443|43505|21755|35210|8660|34743|46111|987|43265|32070|6773",0.2660765385771055,0.26617419068153436,9.7652104428858078e-05,canonical_raw_float64_squared_L2
522,2523,4c0f6c66d4bdd877,4b54211ee5278dc8,29831,100,"29831|31515|17635|31167|549|33667|46112|20|49720|14513|36556|34076|32997|24369|59195|17425|53671|50849|9498|30243|6498|58180|11254|11285|28729|46998|27205|35228|12997|55102|13673|12003|33688|34797|35213|42080|10549|14827|53605|20571|24513|56785|2875|47837|35250|55012|33555|23255|152|41656|50476|4905|29450|20439|4032|48716|54571|10815|43111|23414|51535|22572|58145|23144|7642|7896|14894|51771|45820|55942|40348|8819|16277|9112|44330|2573|372|10350|17870|56778|21619|14852|51637|6146|55659|17960|42553|16328|28250|45022|37871|12140|30921|23119|46118|15415|22580|25792|20593|14404",0.48311546991506293,0.48329645295082191,0.00018098303575897479,canonical_raw_float64_squared_L2
523,2473,c09d44a19f639d15,85d5db52b44a8bfe,29844,100,"29844|56258|48054|24592|49950|33343|19312|33529|26708|19281|19771|41772|7733|39389|54858|28913|55951|22203|14796|57990|36881|24756|28340|34600|4588|30706|58928|25969|49307|28893|18734|12818|50737|14385|52961|41897|47846|20967|8913|29286|56768|30667|51003|31651|7364|39783|8309|56966|57735|41865|11050|5728|48191|19421|3713|53252|35574|40486|23816|4208|45878|6923|11326|19942|53379|34858|52124|8820|1084|35146|55631|20207|30544|38054|47912|46776|28188|44695|29706|22563|42995|33287|52041|3376|52075|53535|28272|3957|7247|13880|32954|33655|16028|18554|51167|7520|37992|51555|35393|1163",0.42418251645917654,0.42435845944837913,0.00017594298920259321,canonical_raw_float64_squared_L2
524,2531,4f492d9d5717326b,e7cc2b83e6d55426,30112,100,"30112|24040|54535|3207|51089|40049|15998|17831|23255|10136|43111|24835|19138|52033|41045|55792|39046|552|25672|53767|6548|42553|31406|49430|42156|9498|15492|32384|59049|58647|45383|5723|45702|54571|9553|33885|48497|47982|43541|47757|7964|34669|58636|44110|6339|52353|22832|51350|58698|22242|28851|42005|18904|27154|9979|28461|22460|4278|50130|2875|39952|42321|40706|55650|38967|17529|14296|17929|58792|8246|34617|31852|24671|57266|14759|12124|730|43351|38246|9782|22580|23411|5857|42836|39171|10861|2884|4710|17603|4862|46546|21841|46932|50456|45366|36843|46490|4644|46805|11542",0.5724539816308305,0.57299929540276229,0.00054531377193178798,canonical_raw_float64_squared_L2
525,2191,74af595168242cff,2092a74d6326b515,30116,100,"30116|1981|21169|35967|59424|19843|8296|10486|30612|7654|13086|42729|58853|11545|27176|51450|59044|49443|33179|22997|13860|33323|14313|52426|52938|57038|41599|2867|41211|31647|12686|17916|52189|59946|49179|36170|7217|9813|23944|49156|14793|30493|53177|33396|54034|22513|3889|11490|37189|59826|17308|33578|24791|54453|37111|42804|48825|30429|54286|40189|16590|52735|6757|36626|30786|29757|24670|37720|59154|8304|46759|31435|29611|2983|11454|10940|44073|5828|50112|54375|37076|26568|46902|31919|17573|42112|11362|33513|36673|28953|7029|34425|30961|46216|8874|56976|20584|18746|4165|56824",0.51658927286239031,0.51846239126763338,0.0018731184052430683,canonical_raw_float64_squared_L2
526,1659,0d6875fb426f547c,fce4b7da61daefed,30179,100,"30179|34435|46986|53449|46174|18760|19687|35113|2308|21216|52416|30346|25019|16899|40447|31118|18256|35657|55428|10640|58199|24218|58291|32530|17732|33036|25675|56281|51570|34028|16267|59739|49789|29627|53492|25226|17285|25200|55464|22464|13889|58168|8393|13881|25647|56076|24861|51136|57710|6307|38030|28887|16107|2485|1186|10984|18454|20155|10030|23958|31656|12033|45905|6114|22258|44929|51795|58369|30214|40040|58477|7024|44526|39742|54761|54490|9457|29842|3405|38804|35700|48578|35607|42124|5547|18932|25604|51149|46107|26468|2667|41203|29089|15464|37838|15224|13186|28053|39441|28711",0.90914354985613322,0.90992514520416101,0.00078159534802779707,canonical_raw_float64_squared_L2
527,1942,e2d88f042028ae4e,d5b6e5c0c389030c,30215,100,"30215|24709|877|12038|8009|24655|50011|39250|1332|19590|55141|53544|683|26737|3715|47859|16398|1052|10930|25590|16309|17928|48152|33910|29560|11140|12444|6701|37390|19324|50659|42022|31748|34376|30999|43859|48106|40248|38517|2497|2206|14746|37928|43995|4144|8432|50987|6035|31790|10719|13320|3893|10101|57639|17254|40035|14803|53295|357|35657|13096|49029|46999|16310|12653|19581|5009|5616|1089|12755|30424|55470|57830|1315|307|31742|59717|37040|31656|16884|27784|11638|43964|22816|57640|24324|33303|30352|28923|10490|9382|20025|29107|9254|18932|21640|10030|15512|49820|9721",0.63717313812099952,0.63814030646806996,0.00096716834707044619,canonical_raw_float64_squared_L2
528,2342,b74b315646feb26b,0ec6f301fb59c29d,30271,100,"30271|26546|38399|9579|53650|54234|12951|49443|1261|43059|55721|12149|1184|46405|13746|53184|19936|59695|21140|12673|49535|58317|4702|45822|53281|7409|36365|27023|39385|46902|50655|5726|50424|12699|4841|18746|33578|46895|26437|33513|54295|53537|19684|48825|38092|47010|36363|9903|43996|46486|34580|46801|2817|34948|30961|30442|18900|26795|7283|43672|58069|42429|33049|33960|48370|30152|43458|40553|5752|45447|17438|56842|42729|57038|18451|49827|22582|52072|35569|42344|14948|34546|56366|36744|47945|24967|27749|45521|10398|21451|37903|57733|41635|55959|21934|53693|59044|56407|16693|6134",0.44209486332670345,0.44228064923844523,0.00018578591174178705,canonical_raw_float64_squared_L2
529,1980,43be87981585e3df,5a0753d24f68faaa,30291,100,"30291|18891|39853|57344|13891|50587|960|5405|44525|54465|23477|34127|32680|53326|489|18346|22258|9765|26142|5624|50032|44725|98|41127|33334|41248|27103|55983|58889|54700|43974|13315|13715|30657|15464|26772|29353|28962|36682|25529|21912|1627|21896|34813|54132|31853|41841|19803|22372|41066|14621|4262|50267|34985|1013|53296|12591|10875|8286|28019|58398|11333|16852|48655|6892|2361|44761|31980|47756|33766|49041|31916|7950|53706|53463|29498|28536|25620|44934|59377|53360|25401|25785|2769|47053|28434|30823|47123|21240|14857|14090|25494|18135|45019|49098|35874|16243|3288|31310|21820",0.66623945248017824,0.66633852927831305,9.9076798134811739e-05,canonical_raw_float64_squared_L2
530,2835,f4137c33f942fcc6,86dedc49c49b524b,30303,100,"30303|54256|49429|35361|48757|42017|59912|58826|40191|7514|11158|9818|21236|18231|27710|41779|45912|29746|53111|21253|50265|26672|31184|25721|18675|53585|53686|5093|49530|7007|20132|23043|17394|42066|51144|31581|26316|16430|57485|15688|47077|25872|15590|51263|6717|57142|19305|51011|42236|23836|20089|27760|46592|55395|19097|18382|36939|45985|1323|18349|20467|3721|26608|4975|12061|59561|31019|58075|26015|16509|30123|33360|45608|15716|55586|32714|3324|3039|55146|38374|36799|38599|23799|51311|31379|58248|31635|17327|50044|31694|42465|23384|28279|47130|24821|34250|53155|42621|52838|2006",0.32884388755459698,0.33054665736732314,0.001702769812726157,canonical_raw_float64_squared_L2
531,2641,ebbc873ef8fca925,81548271e1463275,30333,100,"30333|13970|57022|49877|17114|17859|55077|17844|13465|11276|47565|3549|42660|48729|2902|5226|54419|43442|52570|9556|54909|51018|43368|16004|3263|44688|23440|30979|35763|52507|1340|26656|3979|33258|16801|20834|23113|5856|5216|9078|53094|53475|51399|42057|3259|7509|42112|20816|25615|10764|27492|23157|40590|15946|30602|33282|35168|46116|21849|12265|46655|32990|13879|28558|27571|14533|21217|2993|43005|36858|48635|10651|56824|11554|10159|2460|11991|11762|54286|43630|11325|6242|50857|9619|5702|40476|12188|47353|28031|31687|46321|19094|32629|24420|27855|2543|20539|31602|41454|21774",0.24520943430404443,0.24543309613991782,0.0002236618358733844,canonical_raw_float64_squared_L2
532,1661,e21635fa0ebcf04d,ddd257e9d9e5a1f5,30358,100,"30358|238|55765|25619|55135|42963|8480|38191|35346|49213|37245|52345|19657|9994|26180|47020|17888|26553|42911|44630|10415|36529|21553|45813|23717|38756|36891|37021|6036|37139|54927|43573|29193|43452|41505|24660|38541|3231|28666|26480|9837|7709|20100|49584|31476|2054|37968|21138|31182|24985|29120|22829|46264|5052|18795|19190|49252|6430|2768|21873|20951|11972|29937|33893|56313|19185|59510|16051|25173|4997|19992|33922|9156|38797|56256|14068|21482|438|27957|33428|51692|44487|42673|6791|4068|54945|29405|58162|45055|21729|1388|35401|16563|28335|37730|17061|24051|54254|27791|5827",0.61943717192981851,0.6196029963152303,0.00016582438541179467,canonical_raw_float64_squared_L2
533,1795,d413da7d2b9fd914,8565f06e80ce9360,30376,100,"30376|4919|48108|49557|1988|15332|52672|34938|38225|43682|27777|29079|22326|53859|23738|24679|49896|15037|8858|12517|26522|47274|2223|49377|17284|9525|34022|27646|19673|24685|37648|53689|30158|30408|50792|24644|38396|43672|17939|45927|11707|33130|5855|35393|30067|29224|51446|53680|34019|1458|2401|56872|42847|52544|21897|14567|13826|34984|55046|26778|19033|34969|16754|36938|53184|55212|34408|41731|56931|7279|15434|29499|26918|48104|6980|13287|26162|17328|10796|40135|17978|46798|47381|2987|42126|48411|28637|9701|48113|37903|49832|783|51310|8953|1449|11105|18955|37953|2190|59359",0.61214408043070978,0.61222234200724945,7.826157653967325e-05,canonical_raw_float64_squared_L2
534,1949,dda416d52ed33581,685c680aa74546ff,30430,100,"30430|59331|7895|56012|57941|51698|1156|45545|52889|48497|21201|48649|8859|39103|7783|59268|50855|2260|1936|20255|29824|44939|46577|43836|56420|44039|32304|18869|4177|31555|10862|22461|7006|59210|49544|26|19246|1411|52297|20579|13226|50085|42946|5223|1207|46229|44664|39381|28430|50444|11496|23283|4341|50663|38846|39077|55613|49880|49467|853|42547|28808|37198|24819|15457|17578|44293|32642|9186|50478|18470|55025|27801|55910|52023|23234|56855|26957|882|29365|40763|4433|40717|14371|2748|27142|59468|14108|14041|47705|43685|32719|24727|1206|6213|23189|15320|54764|46369|36075",0.67654301557367835,0.67679936038128508,0.00025634480760672318,canonical_raw_float64_squared_L2
535,3047,9d1ae2954fc160a2,8ce5bf71ba98e3b0,30466,100,"30466|49747|58698|55638|960|31142|18376|50889|31564|17623|9980|11181|39|9060|11486|52329|5342|31963|53124|28313|21747|9924|28600|57143|56703|2043|59400|51669|51661|31515|8490|35566|51325|10719|2871|19705|42158|33247|58613|7137|2786|50334|9858|31487|55499|4055|34612|58398|35191|51667|17603|35950|27253|27003|52673|11191|29550|2112|5624|6932|1047|21673|1470|924|52128|17546|57773|56446|32825|52213|47756|13344|30748|34430|15925|29560|31733|51145|12684|22804|47150|5785|54943|7407|55421|42229|39100|50569|53581|15071|20501|22910|42702|23985|37479|36665|45002|2424|37705|36682",0.50335865305086869,0.5033875682543042,2.8915203435508907e-05,canonical_raw_float64_squared_L2
536,2094,ea2d84013fea1c9c,3799ce68175dbf88,30571,100,"30571|19103|9446|2603|56988|46630|53272|8421|4420|14907|15335|41459|19671|38194|54042|22684|46576|8956|7470|21171|24571|48147|16709|55324|14399|41636|36338|1174|276|45369|21666|49246|6531|17318|7793|33573|21460|17303|32143|37339|6072|20098|51173|24842|15616|38130|54106|3411|34744|57320|42388|10267|2420|39334|37286|44243|59774|59280|39301|6059|58371|4804|12781|46722|15813|23061|29286|7877|41677|21568|21439|31004|56036|12192|29878|26242|57396|19084|30991|19093|598|39705|23607|53698|38937|29566|47984|19015|59987|12009|44567|50566|17735|35098|10729|45265|43427|2350|10146|23647",0.56789968411544844,0.56813839895464724,0.00023871483919879477,canonical_raw_float64_squared_L2
537,2211,be72fa08d6642aa3,f3ac696c93a907b0,30631,100,"30631|38383|17406|772|23451|40204|15090|14259|6900|23916|32278|25824|38891|26384|8266|50987|18345|14152|15670|9994|46373|13263|2393|5709|3371|15016|21807|32862|1608|39729|53885|28494|7388|30405|8754|42418|22838|11003|45801|42224|30759|9410|12164|52564|20231|28123|14844|26698|19407|5343|21482|53816|10719|9084|28666|18296|24182|53529|15297|36401|49787|35843|31862|8107|16177|50807|31460|17039|46418|17797|36008|48786|15958|23403|22193|35723|28981|48330|13261|14768|10743|1436|17747|47465|8381|44015|1642|35208|44898|35293|47442|57390|22741|50831|57036|27291|35240|48159|5319|39181",0.61219649078317118,0.61266676422156274,0.00047027343839156632,canonical_raw_float64_squared_L2
538,2845,aae861946df1a149,a2d023c4c4200223,30635,100,"30635|56295|54666|42324|33245|21329|29862|55242|52847|47163|13008|12176|27326|55793|9415|52398|53943|46758|40553|7283|47626|27339|3357|31245|17382|48792|26266|7810|34989|35347|7690|436|9199|23644|53681|19942|12061|22582|37903|27349|20904|12789|21002|45608|8512|15902|8899|17752|12065|39953|52784|21863|55740|2817|55402|22951|8941|5719|40492|46686|39459|14131|44940|38978|47550|54096|1221|4597|15582|43059|14571|30442|49188|49835|40597|53585|26338|57934|5657|20259|7431|57038|58339|12891|43505|8524|25172|51409|18630|34235|22728|46115|27175|31700|35569|21365|29726|5089|46902|15593",0.33931034449147146,0.33936389499875685,5.3550507285393678e-05,canonical_raw_float64_squared_L2
539,1976,68c6dbd5ef6a8194,fc4f5a598182bef5,30651,100,"30651|19026|48642|31952|9672|49363|41319|22201|6528|23505|1483|36190|50745|47482|40406|37302|37985|51415|52776|53760|2474|24052|49241|10685|43185|15917|8885|41781|9851|7922|11656|1927|27529|34010|59945|5608|34228|59372|7829|54728|45874|43823|4706|53345|20433|12177|6481|28895|11697|31723|46942|6218|53860|57079|45764|24159|41492|54664|3996|34847|13345|30190|41836|14370|43510|2135|27233|21181|26494|56723|53944|7028|58237|4258|16967|56390|52658|44169|45256|1179|18923|42977|15547|22624|41000|21225|40251|45365|24080|31262|1414|2074|33106|51531|4325|57426|30455|1791|23296|13092",0.5728877659267595,0.57349465412397826,0.00060688819721876897,canonical_raw_float64_squared_L2
540,3089,46b15cee212e2f21,c7cd8f379bb9a21f,30715,100,"30715|52500|1760|41722|52637|702|43478|14291|5355|16742|7254|14505|15259|25747|24312|7519|13708|44274|23370|15744|50110|49512|25481|28186|3712|1005|3178|11635|57336|29680|42308|16372|18179|11406|29368|35455|45533|48065|48400|2787|23252|387|27065|33065|36702|35968|52394|47922|42721|3775|36056|11526|34816|961|14267|16507|53056|33234|41608|14296|49776|5844|10814|47630|41308|23590|26771|204|24707|54127|18146|41318|20782|16453|42108|8488|10877|37442|57294|4440|48665|20483|11575|6027|51608|32825|44393|35114|46490|33872|34322|56013|35370|5263|33953|3095|42229|35930|55121|20887",0.53847378663255507,0.53864245215093254,0.00016866551837746435,canonical_raw_float64_squared_L2
541,2067,eeae02d9180f3f29,c60f54bfcade9e8c,30724,100,"30724|8431|30559|19403|25134|26469|29751|23678|38355|41293|2274|10531|5206|12679|55686|154|36995|23531|7383|48789|36310|3227|51832|34045|14075|49533|22860|38968|46388|21354|27134|26513|57299|58833|21729|59049|39581|47145|21052|12055|33364|31660|24992|32362|31598|23704|31175|2011|3730|32228|25155|6369|29223|12979|24519|37715|20927|41749|56934|48593|28739|55664|44708|4885|30944|56855|32764|40170|6324|31701|45101|40879|1959|33470|3412|12778|28322|57408|32412|42742|33715|8877|55884|44206|10415|7648|1489|37295|46320|51460|12862|12191|15373|24397|15962|27606|59039|21097|37417|57673",0.674105780430027,0.67478673718083348,0.00068095675080648288,canonical_raw_float64_squared_L2
542,2845,4c4b8c4af97c432d,1a95f2ec966e3d9e,30759,100,"30759|49466|51154|15513|53605|31279|16928|28056|35117|16622|28374|33349|42836|46112|48884|23076|43494|4905|49621|3408|37569|16874|7860|15297|57310|12124|48267|37682|9020|22242|52851|44095|54660|35506|33480|4278|14984|31948|50049|52575|54535|35293|14906|26797|28461|44110|26384|23451|22044|10786|4263|5343|23549|22460|19420|34612|32237|56309|15660|46587|34565|10851|2566|57299|10938|22343|4063|48160|39233|58164|0|36997|4947|47961|31460|1788|2944|54454|52288|4147|2487|47387|2787|58636|15338|52830|53510|20628|24835|30143|22741|41287|11161|52547|48605|7388|41399|46490|14065|16003",0.46739135937398796,0.46748159438538639,9.0235011398431819e-05,canonical_raw_float64_squared_L2
543,2019,c838ec8026981f3d,4b765a149d4b23a0,30764,100,"30764|33025|42263|29514|12541|35746|32192|12562|9990|20430|30068|3489|11876|51221|24788|7687|16849|51060|14020|3045|49878|23758|24483|54480|2664|27435|3149|15932|13798|43496|8402|21133|45943|56377|34800|9177|22311|55143|23426|59582|41173|6431|33053|57236|19680|35257|1233|10481|29529|54253|39116|3946|24173|11854|29045|3239|7391|4667|21321|14279|16999|6692|21212|39418|33428|18235|32589|26123|27341|15817|38481|148|44065|16698|47515|41169|50136|25317|51654|42857|12385|7357|42739|30479|8125|33433|36719|42149|57632|55974|17186|28753|49942|8290|19190|11700|27256|46141|26828|49112",0.91518862741031493,0.91521476188909001,2.6134478775086123e-05,canonical_raw_float64_squared_L2
544,2142,e1608f7718439fc5,d2613488c1342c53,30809,100,"30809|57099|50647|7178|25465|59874|41565|54834|34243|26475|56422|14673|23059|28880|53566|29372|57582|51337|36810|36200|45071|39473|57712|52236|6883|17670|41789|36796|53481|392|2716|27167|15549|28590|11064|23309|32352|25912|153|32073|51605|23898|9568|58428|4104|30375|24396|3759|7208|44147|18233|43463|39145|26024|1998|5848|46896|32895|17193|6980|39321|17009|53595|10324|10710|19532|19644|51883|2567|28779|29180|56423|13453|4532|43308|45998|29471|16135|27764|19897|20704|20299|57094|38021|14244|49935|35437|44561|57779|49033|55829|48208|51887|2147|28904|25520|52214|41872|59160|52763",0.56683209720063754,0.56749453046419762,0.00066243326356008048,canonical_raw_float64_squared_L2
