evaluation_row	IDENTITY_ADAPTIVE_adjusted_unscaled_sse	IDENTITY_ADAPTIVE_nearest_sse	IDENTITY_ADAPTIVE_rescaled_sse	IDENTITY_UNIFORM_adjusted_unscaled_sse	IDENTITY_UNIFORM_nearest_sse	IDENTITY_UNIFORM_rescaled_sse	QR_ADAPTIVE_adjusted_unscaled_sse	QR_ADAPTIVE_nearest_sse	QR_ADAPTIVE_rescaled_sse	QR_UNIFORM_adjusted_unscaled_sse	QR_UNIFORM_nearest_sse	QR_UNIFORM_rescaled_sse
7042	910.1026859548484	910.1026859548484	905.655514767597	910.1026859548484	910.1026859548484	905.655514767597	366.6876265004894	343.53039568852495	322.3904163711027	366.6876265004894	343.53039568852495	322.3904163711027
7043	421.8875071101813	385.5459242612471	368.07217745745186	421.8875071101813	385.5459242612471	368.07217745745186	146.8684061580207	146.7588083221836	148.24883058150218	146.8684061580207	146.7588083221836	148.24883058150218
7044	703.8926887486751	685.0821759215261	634.1132680498042	703.8926887486751	685.0821759215261	634.1132680498042	478.20539532767987	451.554914723237	393.3194567426398	478.20539532767987	451.554914723237	393.3194567426398
7045	369.1361946395871	358.09595770830197	355.81751581569483	369.1361946395871	358.09595770830197	355.81751581569483	312.8044359393278	248.5400681921979	208.4183835034525	312.8044359393278	248.5400681921979	208.4183835034525
7046	2786.587341294283	1684.9063289987764	1540.786162885877	2786.587341294283	1684.9063289987764	1540.786162885877	758.6152886757188	758.6152886757188	764.813563037429	758.6152886757188	758.6152886757188	764.813563037429
7047	958.3703656505381	869.1777431323494	851.0985439895071	958.3703656505381	869.1777431323494	851.0985439895071	674.0712531267034	674.0712531267034	681.1099285882264	674.0712531267034	674.0712531267034	681.1099285882264
7048	782.0336564727395	753.4172566168072	709.7046868111186	782.0336564727395	753.4172566168072	709.7046868111186	620.5119615168177	507.8949901558362	448.03695147965095	620.5119615168177	507.8949901558362	448.03695147965095
7049	881.211182555036	879.6195681209042	892.9595257829606	881.211182555036	879.6195681209042	892.9595257829606	688.0032220494809	519.5531639880386	469.0717026827939	688.0032220494809	519.5531639880386	469.0717026827939
7050	1363.2135636317	1363.2135636317	1389.6657947500032	1363.2135636317	1363.2135636317	1389.6657947500032	548.4504373908003	489.8871951942272	454.6692364474737	548.4504373908003	489.8871951942272	454.6692364474737
7051	497.7632732417239	479.9297952448048	469.9791473459672	497.7632732417239	479.9297952448048	469.9791473459672	374.40120127859313	361.2908541713779	356.09958623217545	374.40120127859313	361.2908541713779	356.09958623217545
7052	938.311436035903	771.1103653930168	716.6395982132873	938.311436035903	771.1103653930168	716.6395982132873	287.4483503526459	276.8762854655398	266.56408706910537	287.4483503526459	276.8762854655398	266.56408706910537
