dataset	stage	fold	plan	group	dim1	dim2	local_axis	bits	fit_sse	eval_sse	fit_variance	center_count	codebook_sha256
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	25	30	47	0	6	0.15787539363279401	0.14062989482557403	0.008415813482019587	64	00556988602eba1c47a97f29a4c79f452ad41991b5a23f0a0ae0b353b0f18c8e
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	25	30	47	0	7	0.0883625691027048	0.07315907913685496	0.008415813482019587	128	cf2ee8d74467d18eef64a46f255ec8e8123de5e430ef009e25934b57288cbb95
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	25	30	47	0	8	0.06490321356906148	0.045389422187019315	0.008415813482019587	256	c461e136c9b78aef3a03d3e8bafafe8e26e53f8a0bb32dd5b35ba57af6dafe63
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	25	30	47	0	9	0.016180297406331194	0.025611520404513265	0.008415813482019587	512	8aefa30c9dde90cc13e53ddf0666ad45b904bdc6067d8150fd94b4b3cee548bf
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	25	30	47	1	1	26.117839073280017	23.526981640730547	0.005359875677401413	2	a33744fc79b083043be2f610d072a3daa8f6b0ec28b3823c64ddc78e5099b376
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	25	30	47	1	2	10.937582465847807	9.83928528676307	0.005359875677401413	4	4bd4877566c99826d33dc6f12ce1190b8e4c37ae00007421f5353eda9cf64109
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	25	30	47	1	3	3.3707485836815247	3.593470682195295	0.005359875677401413	8	786234e034274c99a63b3784bb1b211eb038f0258f25d131ed76f15e8ca82cdf
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	25	30	47	1	4	1.110452999407065	1.1702706349042322	0.005359875677401413	16	f82b991ebb2633471a1786ff4c1d129023e6437fa6901a32d2086223bd2e442e
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	25	30	47	1	5	0.6464286924861435	0.6431335826738356	0.005359875677401413	32	c4fbf675d8a6ccab53d5244d93a6f60a4d935f8486f625532ed2d5c2dad927ac
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	25	30	47	1	6	0.36373305159464453	0.3442645890621336	0.005359875677401413	64	ef171140f9d93ecb588c22e9e8f7fde3d2323ff7298aa2951ce729d213296f1b
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	25	30	47	1	7	0.22782423435044963	0.21676239670119787	0.005359875677401413	128	b3a8653adac94638d21768f91e4095355414d9f157d2632bc1189bdccb252523
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	25	30	47	1	8	0.13864819200883471	0.14916616354432205	0.005359875677401413	256	57c8d04535b3b4b2e34f3923671a3f8bb70004e89979f6fc474a21cdc07f4173
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	25	30	47	1	9	0.11287514822601966	0.1244187988460238	0.005359875677401413	512	18358c5a93f4f88fd9d035732a75d5c8aeedf8d300b603b5cfcc13d06d8cc1bc
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	26	31	55	0	1	26.12635144824628	26.28866903752725	0.007669336132210174	2	370e059d7f7a084c94f2463f46665eaeec459b0992f8dfef4ab178e1896d3919
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	26	31	55	0	2	9.118383972258203	9.435194890934044	0.007669336132210174	4	7b3a92615ee1c444876ded30d5fa5675fce636ee63cdfb12b4c9842e816e8a65
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	26	31	55	0	3	2.850641534673842	3.0847285007324086	0.007669336132210174	8	0b0c5b7bfa0f087db95e9dd45142af8a412aa4901b0faac20376512fc1688be4
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	26	31	55	0	4	0.9145834129084284	1.1663190731793562	0.007669336132210174	16	cdeae3e2c26a41fd537281780def400ec801a48f6ab1ae3f4bf1512dc051465a
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	26	31	55	0	5	0.4520872784342112	0.6599537101812382	0.007669336132210174	32	25e69c37188a1bfa6cd56f943ae1ef0a146a39531bb601408c7101655eafa397
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	26	31	55	0	6	0.16430719772009555	0.35347280626657	0.007669336132210174	64	c2f96f4f4b838317e777f76abca46d86b77ac774f1397656a85fa5e21f39b77f
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	26	31	55	0	7	0.08178603870781345	0.2624808430432425	0.007669336132210174	128	22804eefc0677e0e75c7db3fc586671db8decefee5ab42cc83e3ef47f85e73d5
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	26	31	55	0	8	0.03769928152572548	0.208443871986399	0.007669336132210174	256	993d9f229a715a8ec6fc85305ee72a3fb7576d899860f5c69dea3ed2d953e044
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	26	31	55	0	9	0.022898574918960194	0.19641482200627883	0.007669336132210174	512	4ed5cabde06a7e9271253a3f2e2a7a7a9f9d94da71dd66b192c2b81b371b3ad8
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	26	31	55	1	1	17.205125687666953	17.136937519321783	0.005104523617421616	2	19c39f526326b10f8387f514cf734f8ee6cb95876c00a522a3d9b5398421b655
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	26	31	55	1	2	5.653778047589299	5.840549868260206	0.005104523617421616	4	1c6b5ba8352cd80a96e6bfdb1457ff4c4c15525d12f22cb0eff9eec0d2432f72
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	26	31	55	1	3	1.6764617248799647	1.7716496570601257	0.005104523617421616	8	74e0ffdbbab1109f3aa132321fd7a12152ca46f4a4a6af14f1da9b7060558449
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	26	31	55	1	4	0.534513411533699	0.5813414778166309	0.005104523617421616	16	5287249473a874dfad98f08384d1a15805bff905d760e8e624e94f1b76d1b6c9
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	26	31	55	1	5	0.21313372747632991	0.24494242745685318	0.005104523617421616	32	476dcba6017e1708e299fcc12537c2ce96336bdb82daa2c2c1954a7502e9961a
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	26	31	55	1	6	0.09916550373665667	0.11475321729656214	0.005104523617421616	64	9a89b702182290f7fb27d04b45415621ef43a942a0da8446ff660c68943d7ae1
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	26	31	55	1	7	0.041731950035716	0.05476488962381846	0.005104523617421616	128	40ad240097591b981f07ebae5f6232ece2311d7e70752b00cc9ad5063b735b74
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	26	31	55	1	8	0.018009373975937507	0.026665762161101173	0.005104523617421616	256	ef3fa796e93c088c615910ca4e2d032a0d19f470b43696d966e6e477cab2417a
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	26	31	55	1	9	0.008501396226085995	0.014814148818639919	0.005104523617421616	512	8c11e8aeb5b65d829a023368a06257c14bbb0ebfc59cc8f83080ac55b646386e
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	27	32	87	0	1	26.60950385543986	26.77443630976318	0.007928807327958061	2	31abf24afebba6149c5dc724fdb2dd2d390942293d7d66d907d7e5267b9098f9
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	27	32	87	0	2	9.32067016925426	9.086162408679847	0.007928807327958061	4	23c10a3522f6c3546a87045b059480a2fe3dec4f9887c2b53b8a62435161ebad
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	27	32	87	0	3	2.817443858067004	2.8464949293253	0.007928807327958061	8	ccb7cffd7c1071da06154dea7f155a730173e1364c9a4ec92d6926a6b4e71665
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	27	32	87	0	4	0.9246673352379058	0.8389621669345504	0.007928807327958061	16	988499f36366321bcfe086268d0208439771b3b26ad99792d8ab82c9385a2386
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	27	32	87	0	5	0.362222162862317	0.3548958553984217	0.007928807327958061	32	0b8ba2822f23149c62534d832eef414fcd4ebf2167c5f4b208bb34785c0337f8
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	27	32	87	0	6	0.17795780655879156	0.15868064814676566	0.007928807327958061	64	21f63da366fa74a14353ff9160aa248cda783004be5f3c408b7cbd0a82013416
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	27	32	87	0	7	0.1153375483475974	0.08156768691809606	0.007928807327958061	128	a59c8ec0e5e7e4dc7c71e4448430aaf07c94c1f6f1277de3d57e72086af042e2
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	27	32	87	0	8	0.045320408879881466	0.04191794854741747	0.007928807327958061	256	54a705a5ba0dad00356bf2a3cbf0354d2103f6fb6988b2d611206cc93d382d89
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	27	32	87	0	9	0.03236355669592328	0.02496305308397445	0.007928807327958061	512	f227f5d81e0702a88d9e55d38266b73a3dc2c1a1037a8fa2fcdc79f727c16045
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	27	32	87	1	1	9.882466270851108	10.212982614371956	0.002896570430336007	2	aa19a2570f1b0e4106f31e68d4c51748eb65269af45d039c50ed846f20d546b3
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	27	32	87	1	2	3.243238098147515	3.4323325075206963	0.002896570430336007	4	94c29c5f8c247cbeaedc6fcc82317800ca13439202917bd6878da62c8784258a
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	27	32	87	1	3	0.9715680326150009	1.067028446791228	0.002896570430336007	8	e2b07e2a683e22b3a4f83b6930d5723d60f560bedf2c92401eb6fd6bef81bf9d
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	27	32	87	1	4	0.31440733942683025	0.35517591385449304	0.002896570430336007	16	fce4307952cad27857011bdf9dd26a471e14be27c372e6ebb279956f0b2b0f7d
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	27	32	87	1	5	0.12396070216948384	0.14350610307647238	0.002896570430336007	32	b39d79079067955033e4f4573341af6f8cff03d4e316c0a3cf719a72e15e4790
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	27	32	87	1	6	0.0551251312701323	0.07381288863374522	0.002896570430336007	64	d0d90b8e340f78b975d9b0f6d90762619d7c8570450042fb5d2a4aa437648ed8
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	27	32	87	1	7	0.029525177704459636	0.04784868201738101	0.002896570430336007	128	c4200f0a8c457f3e2e0aa9cb4add194d06a548bb935f2f459499eb31be169679
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	27	32	87	1	8	0.011220963694011158	0.01821545706968813	0.002896570430336007	256	194361927149bbb7f335aea975bd37395fd1b1f61096afd4c0e240a93ebb1f22
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	27	32	87	1	9	0.007981398380269095	0.014246828617556686	0.002896570430336007	512	ceec0a76e989a10a29265000b38e65f54e6dde690c6b6fea80464bbbc80ca104
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	28	34	75	0	1	38.67448409869782	36.206707993455524	0.008195286780691858	2	e2d0149e74a5f99d72dddf7f42bd6f9e7c433df8c46242c007319b191fba5a38
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	28	34	75	0	2	15.269927636700226	15.005337111131583	0.008195286780691858	4	e44b729ce105590cdbc7459f67fdf96c51bdb4830eafede7cc363b42c6265559
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	28	34	75	0	3	4.901983626499482	5.0566530219704635	0.008195286780691858	8	b3afedeb375ae8ee8264c6def81c5428df8e3eb76f13a96bce4d6e8da5a9560c
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	28	34	75	0	4	1.7394509350881526	1.9912525622217219	0.008195286780691858	16	8993a6cc916129a9e3763e8a26b4c565b0f34483e9205f8a7b82a7bff483af1b
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	28	34	75	0	5	0.9674941950212653	1.2983386357795237	0.008195286780691858	32	3aac0aa00349181456c5f8f1a2734c7fb3e7de36b9d9536a6a918c6cc124c436
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	28	34	75	0	6	0.5976850140782708	0.807199818562925	0.008195286780691858	64	7bcb5eccee992180e297fbcb146004ae537df030df5677690244d1c1f0081a64
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	28	34	75	0	7	0.2916461875631971	0.5752894324069364	0.008195286780691858	128	d988d3d89674062f4af4397390f4bd5d1ee9e38bc1747aca7679ea6363a7a920
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	28	34	75	0	8	0.19414100695818182	0.46911164901365554	0.008195286780691858	256	f94437813e3c8b93c5db0c7592a7747ffc9364b512c701d1028fddeb695d28fb
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	28	34	75	0	9	0.12855791641985603	0.34507194213461134	0.008195286780691858	512	e4c4c8e0e557f9b77739e249fa5c107e1652c3c0eb5138756d8ff6a02a3cf139
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	28	34	75	1	1	11.512444766106908	11.36007070227831	0.0033717186237637252	2	4d66136a6d3838b855dda5ac64e79f85d206435db7b8c33270a975138c10f2af
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	28	34	75	1	2	4.026436241622485	3.9099763790605446	0.0033717186237637252	4	a2de3eb62c54ae570393c450b5aeaec7f1648add730136db21998ddbfd8bb675
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	28	34	75	1	3	1.316980693175115	1.244504225137928	0.0033717186237637252	8	2cfd9a2527c4ed894b2e9d4418aab885d7755bde5c6b50c38e21d5f6193fb987
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	28	34	75	1	4	0.4417382945599614	0.4049789413284537	0.0033717186237637252	16	77906aa6b20b462aec6ce7df0192690e078414ff32cc5d099177deb1c6c3ca4b
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	28	34	75	1	5	0.17169400124602086	0.19489520611508537	0.0033717186237637252	32	b2123a305ef7dfea8ef3bec38ac91ac46d9d38230baf25eadc54e937df61a495
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	28	34	75	1	6	0.0826237221990342	0.09420441657680369	0.0033717186237637252	64	8ed82fe89edff32cb273c8194a454d76eec182bef70aa7fe2ceb6e010be2e7f9
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	28	34	75	1	7	0.0394937907748234	0.049466555242018304	0.0033717186237637252	128	7716763091b7d4d290a7bfbfdf688e542b670ba63c6c8b4e30e9c73210a90940
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	28	34	75	1	8	0.02873716889346887	0.03665105613133754	0.0033717186237637252	256	379674b080d3f4fee8efcc143c254be0bd48348c87670ac67f22ebcdb0ff9381
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	28	34	75	1	9	0.022403119241453332	0.024182313631761196	0.0033717186237637252	512	c1854bfd44219930ebd65bf6cc1ef6d9fb4e7070e1c6e543568f7a513e0b36c6
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	29	35	111	0	1	28.03026708297194	27.72877121940221	0.007492622030543344	2	cfe30f7e50a0eab8b35b16e6f5cf98791ee3c092ca1da07584da3025f7489f01
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	29	35	111	0	2	10.36476957403321	10.165540938210501	0.007492622030543344	4	3f5f41cf65a06b9b64c83d9b1647f742d486328359930c83ec1047d3f501797d
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	29	35	111	0	3	3.2520924014757835	3.509936215209156	0.007492622030543344	8	bfa60700f8fd28fa52ec2209d88c34782902168c8ab6e07a102a16b0155484bd
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	29	35	111	0	4	1.2283495835510556	1.368861870320468	0.007492622030543344	16	ab7eb3e32bb310d86cc52718e7ade3d2df172fe40c15a0bfebfed632d1198c3f
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	29	35	111	0	5	0.6645893325745624	0.7824791285245141	0.007492622030543344	32	0937fc42e30c57df8be6802bf438f1ecea2338f2598dc7448d5182877805efc7
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	29	35	111	0	6	0.20632968134249785	0.6144917902696648	0.007492622030543344	64	a142433d63c06351b03ee0eeb2295b02ccffaf0e9d3b9cb092cb4b0de9081e10
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	29	35	111	0	7	0.11887090993714186	0.4967436409325592	0.007492622030543344	128	7b62adf6694bae43b20210ea5d7149c232c2fc004f969deed1397fc045528255
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	29	35	111	0	8	0.06156083858690117	0.397167951318123	0.007492622030543344	256	6bb0c9ce56781f5266dc365a599a52d8f67932dad195eea490e150ae4c3bb7ba
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	29	35	111	0	9	0.024289879477481582	0.3019219129799939	0.007492622030543344	512	3da0d6a26508776a6a7ced6d7618cf7c6790bd6f9da4f4bf25da0eae25a17039
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	29	35	111	1	1	7.758257436688662	8.063792713107624	0.0022761221515242625	2	98375760ddee803fd24def430629d399b183468020b63a95a388e7f47ddf23e0
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	29	35	111	1	2	2.650074966312899	2.7293760751693097	0.0022761221515242625	4	20c9dbf0d0232a4f1bcbcb72632eb565d6cbdd59b5cc6546408484f11021bf77
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	29	35	111	1	3	0.7999475552904141	0.8369203456539753	0.0022761221515242625	8	4b318005531e4a4e46baaef17ab2b47023763716a31202a200d105c07a3c8db0
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	29	35	111	1	4	0.24106770944407893	0.25071987899298875	0.0022761221515242625	16	cf0c632e0bf779ed2ee15f389cf30ce9a4a9d6a020468d80942f17a93009f03f
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	29	35	111	1	5	0.11048723001375668	0.11494191043395828	0.0022761221515242625	32	7fffe638bed705396c003fadf57ccc83ddc927d1eaa9ae4880d082357318ac3b
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	29	35	111	1	6	0.0531132679256391	0.04914368833398066	0.0022761221515242625	64	b1d05de4e7679ec6b5fdd9afdd43a915bcfa47e3eab86216a304afaa8af52ced
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	29	35	111	1	7	0.022491039631032474	0.02589441775762818	0.0022761221515242625	128	27c7839da560fa0ac567924747b657cf167f0b124714ea7ac35e2db3249e80d4
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	29	35	111	1	8	0.011247438195605686	0.012418291522827422	0.0022761221515242625	256	be153ccc5709cc6bcc8f1e1d2e6805e4ed584b6dab29a5fb9f9cad82e099ccbe
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	29	35	111	1	9	0.007110989402081039	0.007813745262484087	0.0022761221515242625	512	670db971529030531c72e883c50111a76e9666f2b1a0cae87e9ee3d67a7713f6
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	30	36	121	0	1	24.86310703313548	25.57221206807935	0.0074650438726388685	2	3af0e24183eb67b5e49ed029351b2cd0afa9bd9a5e0c2584b18f7ecc14c0ff3b
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	30	36	121	0	2	8.549501042551732	8.89359231573384	0.0074650438726388685	4	5c06c1447c9c56aaeca21e5eb8819fd9dc5cda7d8860deeca512169b472589cd
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	30	36	121	0	3	2.5631119400273095	2.7734714575745576	0.0074650438726388685	8	d788f689fffee3e6240ba1dcfddf30fe33a2659d53cc1dc3e187ee725dfd8bf2
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	30	36	121	0	4	0.7878341311109416	0.9194384153247566	0.0074650438726388685	16	00856a352353c96acc228221b17244ecbfcdac7e13cac35a9622a8aaf7beb4c6
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	30	36	121	0	5	0.3197584420829871	0.43616375121397405	0.0074650438726388685	32	155f908f6b5ec4c2ca7142277cd086e251bbe9f894ec6db493f3ec3e87335457
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	30	36	121	0	6	0.14642271282657637	0.22076875526094913	0.0074650438726388685	64	7b94e19f22963fd0b1ba9bfa38bca015de4f63f0a896f2e491e072992dd98df3
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	30	36	121	0	7	0.0705731311664308	0.11302111754673949	0.0074650438726388685	128	8ff374e4c0e2679412ccfb25b82de6157dabd91745b8fe94f5e5a70eace806e9
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	30	36	121	0	8	0.03420819208963152	0.07134119030868163	0.0074650438726388685	256	392b4cc84a2e968dc912c6ddd958e815cf6ab163f13f20ba1937745179175cb7
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	30	36	121	0	9	0.017853130758006566	0.04463813630752553	0.0074650438726388685	512	38ab4c92d2b46eb6a7a07a341d768765f67dca90f7cc1da69c1d98c4810f5c5d
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	30	36	121	1	1	6.6833941981591485	6.6755173290162375	0.0019927653119944403	2	3735d68797f3fb3adaf365e3fedeae3d99c2eeebc5998fa279deda7ce3f8c49c
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	30	36	121	1	2	2.2447195697642965	2.2184764295728217	0.0019927653119944403	4	a1bd0c9f3fc63104f554e284d4db760c62d70d6cd61b4e45303b18fbcc0d3e8b
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	30	36	121	1	3	0.6707901680000716	0.6709730931763879	0.0019927653119944403	8	1c42f533961e71d52eebd64fc822d7fc50ee36119cba6fca9a724e28b251add2
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	30	36	121	1	4	0.2118162175333822	0.20709359456579554	0.0019927653119944403	16	6f88310374722ef5e5f6a7b021bdc07d12f0fa2b15772346c09a641337df4eb5
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	30	36	121	1	5	0.08849123630750358	0.08655728207257164	0.0019927653119944403	32	eafc2ab3425a3fdbc6c7daacd1918a5ee370d7e9a2cf9f28906b829acded1a61
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	30	36	121	1	6	0.036890682343013646	0.03632610503304523	0.0019927653119944403	64	7795dc63030b372a6f927767a04e2701f85c7b144aa3f234882918e581183ce8
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	30	36	121	1	7	0.016692409901138322	0.01699854229102206	0.0019927653119944403	128	244f6c633c7e2d5a98ed587df9b1f8d0d9a83948b071d1dd4b1936a49f81ea41
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	30	36	121	1	8	0.008383629353028003	0.008363239690857942	0.0019927653119944403	256	85a5b15c15896e27715bb4ec0953591bbc42e075b057eb81e6a7c16548696f05
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	30	36	121	1	9	0.005733327164202266	0.005266769280031767	0.0019927653119944403	512	bb878b12fa0098939de3e4f7b3723f80e9e8e028dda6ccacac4a3d17980e9558
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	31	37	57	0	1	23.8709669742454	22.9841180761312	0.007302284115563053	2	2b8ac4875d6308f3dbb39d59aa1af1d7e8b49cdddf82a021ec8d26280b439e02
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	31	37	57	0	2	8.096900739200542	7.543393970746329	0.007302284115563053	4	746d28fbfea17ab3b9f7b30199cc4388c1cd1b69d70e1ad57037d6cda7102fb5
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	31	37	57	0	3	2.4003961704744947	2.2709920460119797	0.007302284115563053	8	2e5aeaa719cc47b4319d0ca5935c11d715e6db882f5127594e4e79c9efbe9c30
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	31	37	57	0	4	0.7374171349315737	0.6658929248726668	0.007302284115563053	16	cae93ef3acadae1f7106cb95e3b8fda8618103ec91087e19951bc2d4c864e5f7
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	31	37	57	0	5	0.30200093260808863	0.2638073969334275	0.007302284115563053	32	b793b618b4d75c3b5212abda6626186675199d19190e11866223490380fb7e37
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	31	37	57	0	6	0.12696630007342863	0.12365803721817255	0.007302284115563053	64	432cf93f7e6e70ae7166882ecbd6bd436f247bf2122cc7119e056b112550427b
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	31	37	57	0	7	0.06145130647549431	0.0597761097307216	0.007302284115563053	128	5af25c30a1816d1dc19b99ecf04592c3286190a08f1ff593e4ed99a4840ddf3b
